LATXT  	
                                                  	
00	
1450.000, -37.025
1450.200, -32.807
1450.400,-210.000
1450.600, -39.122
1450.800, -37.125
1451.000, -37.804
1451.200, -40.022
1451.400, -40.747
1451.600, -36.294
1451.800, -37.011
1452.000,-210.000
1452.200, -42.709
1452.400, -39.803
1452.600,-210.000
1452.800, -39.802
1453.000, -41.950
1453.200,-210.000
1453.400, -39.594
1453.600,-210.000
1453.800, -38.369
1454.000,-210.000
1454.200, -37.466
1454.400, -33.586
1454.600,-210.000
1454.800, -45.124
1455.000,-210.000
1455.200,-210.000
1455.400, -37.785
1455.600, -42.692
1455.800, -39.579
1456.000,-210.000
1456.200, -34.740
1456.400, -37.461
1456.600, -34.122
1456.800, -45.912
1457.000,-210.000
1457.200,-210.000
1457.400,-210.000
1457.600,-210.000
1457.800, -34.694
1458.000,-210.000
1458.200, -31.990
1458.400, -35.605
1458.600, -35.367
1458.800, -40.846
1459.000,-210.000
1459.200, -36.921
1459.400,-210.000
1459.600, -36.865
1459.800, -55.896
1460.000,-210.000
1460.200,-210.000
1460.400,-210.000
1460.600,-210.000
1460.800, -39.163
1461.000, -34.453
1461.200, -35.549
1461.400,-210.000
1461.600, -35.380
1461.800, -40.687
1462.000, -40.557
1462.200, -38.711
1462.400,-210.000
1462.600,-210.000
1462.800, -32.982
1463.000,-210.000
1463.200,-210.000
1463.400, -36.882
1463.600, -36.453
1463.800,-210.000
1464.000,-210.000
1464.200, -36.070
1464.400,-210.000
1464.600, -33.795
1464.800, -52.826
1465.000,-210.000
1465.200, -33.932
1465.400, -32.510
1465.600,-210.000
1465.800, -46.793
1466.000, -49.803
1466.200, -38.747
1466.400, -35.694
1466.600, -40.130
1466.800,-210.000
1467.000, -35.558
1467.200, -44.672
1467.400,-210.000
1467.600,-210.000
1467.800,-210.000
1468.000,-210.000
1468.200,-210.000
1468.400, -43.011
1468.600, -41.809
1468.800, -36.443
1469.000, -33.692
1469.200, -39.876
1469.400, -38.305
1469.600, -43.735
1469.800,-210.000
1470.000, -37.515
1470.200,-210.000
1470.400,-210.000
1470.600, -39.232
1470.800,-210.000
1471.000, -45.763
1471.200, -34.460
1471.400, -39.742
1471.600,-210.000
1471.800,-210.000
1472.000,-210.000
1472.200, -37.069
1472.400, -35.848
1472.600,-210.000
1472.800,-210.000
1473.000, -40.196
1473.200, -38.435
1473.400, -41.609
1473.600, -35.228
1473.800, -38.768
1474.000, -36.313
1474.200, -37.628
1474.400,-210.000
1474.600, -38.048
1474.800,-210.000
1475.000, -36.411
1475.200,-210.000
1475.400, -33.154
1475.600, -42.522
1475.800, -41.594
1476.000,-210.000
1476.200, -35.966
1476.400, -41.593
1476.600, -50.971
1476.800, -40.301
1477.000, -48.752
1477.200, -33.727
1477.400, -36.396
1477.600,-210.000
1477.800, -34.948
1478.000, -36.989
1478.200, -37.227
1478.400,-210.000
1478.600,-210.000
1478.800,-210.000
1479.000,-210.000
1479.200, -42.120
1479.400, -37.044
1479.600, -38.494
1479.800,-210.000
1480.000,-210.000
1480.200, -37.043
1480.400, -38.745
1480.600,-210.000
1480.800,-210.000
1481.000, -39.096
1481.200, -35.855
