LATXT  	
                                                  	
00	
1495.000,-210.000
1495.100,-210.000
1495.200,-210.000
1495.300,-210.000
1495.400,-210.000
1495.500,-210.000
1495.600,-210.000
1495.700,-210.000
1495.800,-210.000
1495.900,-210.000
1496.000,-210.000
1496.100,-210.000
1496.200, -41.121
1496.300,-210.000
1496.400,-210.000
1496.500,-210.000
1496.600,-210.000
1496.700,-210.000
1496.800,-210.000
1496.900,-210.000
1497.000,-210.000
1497.100,-210.000
1497.200,-210.000
1497.300,-210.000
1497.400,-210.000
1497.500,-210.000
1497.600,-210.000
1497.700,-210.000
1497.800,-210.000
1497.900,-210.000
1498.000,-210.000
1498.100,-210.000
1498.200,-210.000
1498.300,-210.000
1498.400,-210.000
1498.500,-210.000
1498.600,-210.000
1498.700,-210.000
1498.800,-210.000
1498.900,-210.000
1499.000, -37.574
1499.100, -43.806
1499.200,-210.000
1499.300,-210.000
1499.400, -44.775
1499.500,-210.000
1499.600,-210.000
1499.700,-210.000
1499.800,-210.000
1499.900,-210.000
1500.000,-210.000
1500.100,-210.000
1500.200, -40.941
1500.300, -39.033
1500.400,-210.000
1500.500,-210.000
1500.600,-210.000
1500.700,-210.000
1500.800,-210.000
1500.900,-210.000
1501.000,-210.000
1501.100,-210.000
1501.200,-210.000
1501.300,-210.000
1501.400,-210.000
1501.500,-210.000
1501.600,-210.000
1501.700,-210.000
1501.800,-210.000
1501.900,-210.000
1502.000,-210.000
1502.100,-210.000
1502.200,-210.000
1502.300,-210.000
1502.400,-210.000
1502.500,-210.000
1502.600, -41.232
1502.700,-210.000
1502.800,-210.000
1502.900,-210.000
1503.000,-210.000
1503.100,-210.000
1503.200,-210.000
1503.300,-210.000
1503.400,-210.000
1503.500, -36.197
1503.600,-210.000
1503.700,-210.000
1503.800,-210.000
1503.900,-210.000
1504.000,-210.000
1504.100,-210.000
1504.200,-210.000
1504.300,-210.000
1504.400,-210.000
1504.500,-210.000
1504.600,-210.000
1504.700, -35.367
1504.800,-210.000
1504.900,-210.000
1505.000,-210.000
1505.100,-210.000
1505.200,-210.000
1505.300,-210.000
1505.400,-210.000
1505.500,-210.000
1505.600,-210.000
1505.700,-210.000
1505.800, -33.529
1505.900,-210.000
1506.000, -39.521
1506.100,-210.000
1506.200,-210.000
1506.300,-210.000
1506.400,-210.000
1506.500,-210.000
1506.600, -41.068
1506.700,-210.000
1506.800,-210.000
1506.900, -42.114
1507.000, -34.604
1507.100,-210.000
1507.200, -37.086
1507.300, -34.107
1507.400,-210.000
1507.500,-210.000
1507.600,-210.000
1507.700, -37.827
1507.800,-210.000
1507.900,-210.000
1508.000,-210.000
1508.100,-210.000
1508.200,-210.000
1508.300,-210.000
1508.400,-210.000
1508.500,-210.000
1508.600, -35.664
1508.700,-210.000
1508.800,-210.000
1508.900,-210.000
1509.000,-210.000
1509.100, -49.509
1509.200,-210.000
1509.300,-210.000
1509.400,-210.000
1509.500,-210.000
1509.600,-210.000
1509.700,-210.000
1509.800,-210.000
1509.900, -38.994
1510.000,-210.000
1510.100,-210.000
1510.200,-210.000
1510.300,-210.000
1510.400,-210.000
1510.500,-210.000
1510.600,-210.000
1510.700,-210.000
1510.800,-210.000
1510.900,-210.000
1511.000,-210.000
1511.100,-210.000
1511.200,-210.000
1511.300,-210.000
1511.400,-210.000
1511.500,-210.000
1511.600,-210.000
1511.700,-210.000
1511.800,-210.000
1511.900, -39.400
1512.000,-210.000
1512.100,-210.000
1512.200,-210.000
1512.300,-210.000
1512.400,-210.000
1512.500,-210.000
1512.600,-210.000
1512.700,-210.000
1512.800,-210.000
1512.900,-210.000
1513.000,-210.000
1513.100,-210.000
1513.200,-210.000
1513.300,-210.000
1513.400,-210.000
1513.500,-210.000
1513.600, -40.740
1513.700,-210.000
1513.800,-210.000
1513.900,-210.000
1514.000,-210.000
1514.100,-210.000
1514.200,-210.000
1514.300,-210.000
1514.400,-210.000
1514.500, -43.466
1514.600, -40.736
1514.700,-210.000
1514.800,-210.000
1514.900,-210.000
1515.000,-210.000
1515.100, -45.505
1515.200,-210.000
1515.300,-210.000
1515.400,-210.000
1515.500,-210.000
1515.600,-210.000
1515.700,-210.000
1515.800,-210.000
1515.900,-210.000
1516.000,-210.000
1516.100,-210.000
1516.200,-210.000
1516.300,-210.000
1516.400,-210.000
1516.500,-210.000
1516.600,-210.000
1516.700,-210.000
1516.800,-210.000
1516.900,-210.000
1517.000,-210.000
1517.100,-210.000
1517.200,-210.000
1517.300,-210.000
1517.400, -37.632
1517.500,-210.000
1517.600,-210.000
1517.700,-210.000
1517.800,-210.000
1517.900,-210.000
1518.000, -38.397
1518.100,-210.000
1518.200,-210.000
1518.300,-210.000
1518.400,-210.000
1518.500, -33.192
1518.600,-210.000
1518.700,-210.000
1518.800,-210.000
1518.900, -37.081
1519.000,-210.000
1519.100,-210.000
1519.200,-210.000
1519.300,-210.000
1519.400,-210.000
1519.500,-210.000
1519.600,-210.000
1519.700,-210.000
1519.800,-210.000
1519.900,-210.000
1520.000,-210.000
1520.100,-210.000
1520.200,-210.000
1520.300,-210.000
1520.400,-210.000
1520.500,-210.000
1520.600,-210.000
1520.700,-210.000
1520.800,-210.000
1520.900,-210.000
1521.000,-210.000
1521.100,-210.000
1521.200,-210.000
1521.300,-210.000
1521.400,-210.000
1521.500,-210.000
1521.600,-210.000
1521.700,-210.000
1521.800,-210.000
1521.900,-210.000
1522.000,-210.000
1522.100,-210.000
1522.200,-210.000
1522.300,-210.000
1522.400,-210.000
1522.500,-210.000
1522.600,-210.000
1522.700,-210.000
1522.800,-210.000
1522.900,-210.000
1523.000,-210.000
1523.100,-210.000
1523.200,-210.000
1523.300,-210.000
1523.400,-210.000
1523.500,-210.000
1523.600,-210.000
1523.700,-210.000
1523.800,-210.000
1523.900,-210.000
1524.000,-210.000
1524.100,-210.000
1524.200,-210.000
1524.300, -38.716
1524.400,-210.000
1524.500,-210.000
1524.600,-210.000
1524.700,-210.000
1524.800,-210.000
1524.900, -45.021
1525.000, -43.673
1525.100,-210.000
1525.200,-210.000
1525.300,-210.000
1525.400,-210.000
1525.500,-210.000
1525.600, -37.883
1525.700,-210.000
1525.800,-210.000
1525.900,-210.000
1526.000,-210.000
1526.100,-210.000
1526.200,-210.000
1526.300, -38.449
1526.400,-210.000
1526.500, -38.362
1526.600,-210.000
1526.700,-210.000
1526.800,-210.000
1526.900,-210.000
1527.000,-210.000
1527.100, -40.812
1527.200,-210.000
1527.300,-210.000
1527.400,-210.000
1527.500,-210.000
1527.600,-210.000
1527.700,-210.000
1527.800,-210.000
1527.900, -37.107
1528.000,-210.000
1528.100,-210.000
1528.200,-210.000
1528.300,-210.000
1528.400,-210.000
1528.500,-210.000
1528.600,-210.000
1528.700,-210.000
1528.800,-210.000
1528.900,-210.000
1529.000,-210.000
1529.100,-210.000
1529.200,-210.000
1529.300,-210.000
1529.400,-210.000
1529.500,-210.000
1529.600,-210.000
1529.700,-210.000
1529.800,-210.000
1529.900,-210.000
1530.000,-210.000
1530.100,-210.000
1530.200,-210.000
1530.300,-210.000
1530.400,-210.000
1530.500,-210.000
1530.600,-210.000
1530.700, -39.990
1530.800,-210.000
1530.900, -39.302
1531.000, -52.419
1531.100,-210.000
1531.200,-210.000
1531.300,-210.000
1531.400,-210.000
1531.500,-210.000
1531.600, -39.745
1531.700, -40.112
1531.800, -44.287
1531.900,-210.000
1532.000,-210.000
1532.100,-210.000
1532.200,-210.000
1532.300,-210.000
1532.400,-210.000
1532.500,-210.000
1532.600,-210.000
1532.700,-210.000
1532.800, -36.231
1532.900,-210.000
1533.000,-210.000
1533.100,-210.000
1533.200,-210.000
1533.300,-210.000
1533.400,-210.000
1533.500,-210.000
1533.600, -42.866
1533.700,-210.000
1533.800, -41.104
1533.900, -37.222
1534.000,-210.000
1534.100,-210.000
1534.200,-210.000
1534.300,-210.000
1534.400,-210.000
1534.500,-210.000
1534.600, -41.612
1534.700,-210.000
1534.800,-210.000
1534.900, -36.840
1535.000,-210.000
1535.100,-210.000
1535.200,-210.000
1535.300, -41.262
1535.400,-210.000
1535.500, -35.127
1535.600,-210.000
1535.700,-210.000
1535.800,-210.000
1535.900,-210.000
1536.000,-210.000
1536.100,-210.000
1536.200,-210.000
1536.300,-210.000
1536.400,-210.000
1536.500, -34.886
1536.600,-210.000
1536.700,-210.000
1536.800,-210.000
1536.900,-210.000
1537.000,-210.000
1537.100, -37.780
1537.200,-210.000
1537.300, -37.632
1537.400,-210.000
1537.500,-210.000
1537.600,-210.000
1537.700,-210.000
1537.800,-210.000
1537.900,-210.000
1538.000,-210.000
1538.100, -42.188
1538.200,-210.000
1538.300,-210.000
1538.400,-210.000
1538.500,-210.000
1538.600,-210.000
1538.700, -38.004
1538.800,-210.000
1538.900,-210.000
1539.000, -34.167
1539.100, -35.674
1539.200, -41.255
1539.300,-210.000
1539.400,-210.000
1539.500,-210.000
1539.600,-210.000
1539.700,-210.000
1539.800,-210.000
1539.900,-210.000
1540.000, -40.930
1540.100, -39.719
1540.200,-210.000
1540.300, -50.629
1540.400, -36.209
1540.500, -35.025
1540.600,-210.000
1540.700, -38.005
1540.800, -37.279
1540.900,-210.000
1541.000, -35.540
1541.100, -38.083
1541.200,-210.000
1541.300, -45.864
1541.400, -35.629
1541.500, -33.852
1541.600, -31.903
1541.700, -31.639
1541.800, -30.459
1541.900, -28.050
1542.000, -25.645
1542.100, -23.543
1542.200, -22.236
1542.300, -19.273
1542.400, -15.335
1542.500, -10.499
1542.600,  -0.165
1542.700,  +8.125
1542.800,  -8.970
1542.900, -16.081
1543.000, -19.298
1543.100, -21.211
1543.200, -22.868
1543.300, -24.918
1543.400, -24.984
1543.500, -26.678
1543.600, -27.409
1543.700, -28.060
1543.800, -28.903
1543.900, -33.985
1544.000, -29.652
1544.100, -32.862
1544.200, -32.361
1544.300, -33.901
1544.400, -38.180
1544.500, -31.357
1544.600, -55.422
1544.700, -31.584
1544.800, -33.326
1544.900, -32.282
1545.000,-210.000
1545.100, -33.298
1545.200, -31.784
1545.300,-210.000
1545.400, -33.989
1545.500,-210.000
1545.600, -36.452
1545.700, -33.581
1545.800, -35.299
1545.900,-210.000
1546.000,-210.000
1546.100,-210.000
1546.200, -33.579
1546.300,-210.000
1546.400,-210.000
1546.500,-210.000
1546.600, -44.285
1546.700,-210.000
1546.800, -35.305
1546.900,-210.000
1547.000,-210.000
1547.100,-210.000
1547.200,-210.000
1547.300, -39.410
1547.400,-210.000
1547.500, -46.399
1547.600,-210.000
1547.700,-210.000
1547.800,-210.000
1547.900,-210.000
1548.000,-210.000
1548.100, -38.448
1548.200,-210.000
1548.300,-210.000
1548.400,-210.000
1548.500, -43.675
1548.600,-210.000
1548.700,-210.000
1548.800,-210.000
1548.900,-210.000
1549.000,-210.000
1549.100,-210.000
1549.200, -40.519
1549.300,-210.000
1549.400, -35.189
1549.500,-210.000
1549.600,-210.000
1549.700, -36.356
1549.800,-210.000
1549.900, -37.378
1550.000,-210.000
1550.100,-210.000
1550.200,-210.000
1550.300,-210.000
1550.400,-210.000
1550.500, -40.524
1550.600,-210.000
1550.700,-210.000
1550.800,-210.000
1550.900,-210.000
1551.000,-210.000
1551.100,-210.000
1551.200,-210.000
1551.300,-210.000
1551.400,-210.000
1551.500, -40.003
1551.600,-210.000
1551.700,-210.000
1551.800,-210.000
1551.900,-210.000
1552.000,-210.000
1552.100,-210.000
1552.200,-210.000
1552.300,-210.000
1552.400,-210.000
1552.500,-210.000
1552.600,-210.000
1552.700,-210.000
1552.800,-210.000
1552.900,-210.000
1553.000,-210.000
1553.100,-210.000
1553.200,-210.000
1553.300,-210.000
1553.400,-210.000
1553.500,-210.000
1553.600, -36.339
1553.700,-210.000
1553.800, -40.652
1553.900,-210.000
1554.000,-210.000
1554.100, -38.890
1554.200, -38.794
1554.300,-210.000
1554.400,-210.000
1554.500,-210.000
1554.600,-210.000
1554.700,-210.000
1554.800,-210.000
1554.900,-210.000
1555.000, -45.408
1555.100,-210.000
1555.200,-210.000
1555.300,-210.000
1555.400,-210.000
1555.500,-210.000
1555.600,-210.000
1555.700,-210.000
1555.800,-210.000
1555.900,-210.000
1556.000,-210.000
1556.100,-210.000
1556.200,-210.000
1556.300,-210.000
1556.400, -39.962
1556.500,-210.000
1556.600,-210.000
1556.700,-210.000
1556.800,-210.000
1556.900, -49.370
1557.000,-210.000
1557.100,-210.000
1557.200,-210.000
1557.300,-210.000
1557.400,-210.000
1557.500,-210.000
1557.600,-210.000
1557.700,-210.000
1557.800,-210.000
1557.900,-210.000
1558.000,-210.000
1558.100,-210.000
